"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
4072939.658686,7925892.54836021,19781816.8822471,1008382.44320434,30569719.1428426,27396052.2411644,57418600.2694846,19713087.813686,260086710.579672,24971793.26299,41793284.3997821,2684160.51666667,46655914.6908797,100106512.069291,6463640.34444445,103709905.264976,26667638.0677608,90608761.611321,3249514.5517503,40426937.9488014,2918306.68086053,54781439.3223428,8528702.17422771,7312595.26669954,17777991.0489651
5081226.19131699,31294133.5768215,27782075.1053506,13755854.1703736,48099714.8243404,16241557.6993356,40199489.1958998,25825295.7143276,146659498.867066,44388642.7218899,82401285.2793821,2684160.51666667,42856730.6131117,75721094.5672948,41974528.954042,52420899.5942396,48681045.5939127,110204819.316735,41633800.4880926,30679480.7981581,3916461.16825309,72194930.6986935,359096.361837779,15676176.7306723,18007137.3427555
13311227.1706886,18156456.487146,15171866.0214574,9997203.54025616,66774140.3066988,28591146.6188079,6079145.72102847,107663369.320337,65934613.2238716,87547398.2672199,80607810.8727052,2684160.51666667,51143788.502302,78739203.7553404,44111252.3428568,20693056.8238585,98333169.2896198,135276083.509486,76713246.2192954,76200161.0149115,2055187.10791262,84098734.238954,8956985.73204183,35286308.9417419,4890564.6112452
20150946.1332279,50728201.117832,21749978.8761802,9815859.25554699,56469821.5334947,31812320.7016022,15271822.3756687,230908307.049008,41126829.6773673,101405843.931424,49604202.6757067,19202242.4508057,32227411.3670952,99429775.9589421,74150081.6222013,14985026.5540425,82895050.4937047,148536473.754042,137460840.131187,382417844.465934,3402966.87766578,59176152.4291662,15716263.342732,83274447.824119,1496737.62241795
25005208.9840968,39500618.0342336,17193397.4874482,7680373.97181657,112590268.597949,119520573.246471,27818731.25547,272463078.576843,28078361.8888722,74615362.6239135,9037854.82998491,31882126.0420095,45200553.8160705,99473631.4834117,46120793.2883238,57811492.5867625,127993751.799703,148400603.131235,190087655.678507,47129238.4661048,1278284.33023382,92912734.6815708,4976593.62494399,154871366.169858,2047659.27629877
5001486.96787092,15815951.5198934,7949619.18913534,2827.7,54893519.677159,38221485.2170687,27284090.8770281,100866070.810762,53159330.3105606,77685095.9213975,24099363.5334685,34562898.2514456,33163413.0664524,92840330.3620852,62125383.382017,58338535.9600515,105041926.58512,76582271.4400479,94073991.2396328,19036791.8931278,7850772.48804799,154162861.333904,0,189270559.008577,31937686.1118978
13334883.6367996,13702537.8404219,18406251.2823206,12450.1751950256,107645912.049819,31975659.3409156,26021364.7410501,89081793.4615838,64338378.6575766,53366025.35571,39135435.3169078,14686775.965854,32609529.0821253,60479351.0464501,72340592.2709743,57300194.2199083,89038123.4244478,101508101.838943,180199708.480565,25038838.0477006,2812867.15640338,170165298.043656,4711.069467254,205840901.900399,33662841.3948615
22864158.4528314,38099557.1785773,19272528.9324281,1281985.37951861,22915739.2155789,76013439.4359529,4450154.78893732,72303276.8073751,64541118.0182407,59793353.3984784,36004119.27751,2684160.51666667,59378557.9790762,42615109.0943746,127196815.584049,82789243.9567065,88122875.5732816,109975414.459313,102259636.899309,45503405.6030126,8745637.41122231,258182555.260559,7858237.23569825,72958529.3226641,45996562.053873
39039421.8061265,31679334.9835015,105165535.463144,17184019.6406359,39572890.8734941,37147793.7600799,1644549.2742114,39547812.9804926,246109015.941134,45399833.4285113,58871122.5936804,14036979.1136232,64175968.6570677,66532552.1718812,116344874.49685,95240002.0408044,55375107.2963356,82619982.2892085,133469068.682843,85733399.9984077,2674216.08498276,253003634.015034,25113867.7625449,111314414.87506,75819500.4191245
62364604.7609403,17958997.9559854,145710485.62855,7907724.3189027,28538257.4876071,32452744.2832437,4831489.35509252,17995077.5405805,152307234.605062,76874156.1593891,41364019.5532417,41613341.3077819,81876422.3884545,72883801.5512094,104276605.949929,189677890.409295,88640738.0721151,108495649.793415,136818009.404441,243382114.580088,6747896.2661829,706945458.062182,10739248.0674794,126285949.020976,212428622.370199
72951684.048911,34048587.4711632,15953208.1093266,49784022.6277091,159696371.432162,98661668.9033659,32757935.0555483,23749415.7280529,57552016.4582818,79241209.9001485,2827.7,42619064.4866067,78622061.2386188,64611512.4033014,28067771.9031422,110478487.837877,93480639.3553672,230141813.771397,125875371.517214,78323017.6152603,22929148.0815901,89631535.3833195,2759612.8512697,153269224.209673,362058966.831086
47547643.4767776,38537765.595411,19170671.3424643,76307200.626836,98661728.9524767,113661468.034745,90154356.567033,16474476.3897654,30408956.1258579,91245951.355207,2827.7,26346992.4318443,123654288.202117,52744638.2940102,98383730.6723045,71193090.6871869,128504434.446396,259260824.687992,95033222.32215,41477915.6041357,39399490.7074064,100087804.842987,14831249.9436446,120290122.338029,224369076.305255
4756655.65620207,84277784.6096185,98946730.3391173,419480807.193303,247953249.096568,150845949.029565,44355555.9030101,22056288.1861756,69320360.5469614,89806191.8026955,45113941.0981294,26693440.4251263,88824713.5705921,59210694.4574256,88678669.9234058,40522092.430555,130264945.675784,186104700.960206,88891850.411373,55228057.723613,91745271.7379553,243071357.475915,60994.3656883979,198571015.401401,7799271.36576169
9760467.91861181,140311192.032862,14177696.8925775,390150054.383293,113830941.501867,246414344.237446,44946349.1960248,69486418.4644991,32816184.9895917,85072084.3211769,94962224.1128609,33420812.842812,212342939.346289,96637388.8578029,53998578.4714511,31339791.8728485,224903376.741168,107794001.603369,84491234.5089089,107665088.83148,105967707.887224,154913133.364295,70104.3302205424,118572520.859681,9670329.24689499
14962414.6376898,109909013.049836,18590115.6220317,36439567.0717466,109943907.182201,66422129.5828813,27352634.5152899,52073343.765826,70124560.0109288,90004500.2161124,105868894.060933,42323779.4835215,84594509.5016813,108288591.901793,58016904.260586,55216881.2632284,17583460.3858027,69385405.7029313,109371211.019879,112228957.978503,35763107.152854,171787039.893964,14198105.7825375,83548830.8988038,82259602.5392913
37838788.9622028,122894580.050469,47287633.6753291,20247041.27299,49844641.8829464,577234962.567169,70790341.7761763,34750833.7049667,88457484.8429465,87807425.1154247,159073631.123386,42503581.7378753,187302205.47891,103894722.027782,56183859.978499,68126129.1706108,16882221.1553685,39078086.1453524,92426865.3569042,101641926.101398,116640466.363203,189191908.168217,42778234.5549799,63853011.2223806,125957173.663124
71196342.9871162,191885311.373072,128732627.864353,37747572.4929288,94831400.4717882,132897945.124864,68983222.1582995,24870108.2283738,183507333.467111,89688319.7100268,142393466.033049,62227813.3003559,160894246.175147,98936779.3735257,36899441.5652234,109139379.774893,43181597.1417221,40007301.7942982,83332322.8524415,220830584.355052,71591834.3487735,119357971.945195,23947639.9523016,25823560.46773,65931862.8321374
113315075.879303,14759962.6268513,137088161.673803,68206825.4495314,142832829.150856,105745247.513572,13605262.5590132,6381405.48949717,327837418.709997,71293171.4233394,94202626.3014229,59991003.2245388,81515975.9048321,16451883.1259231,63275995.5937166,171338688.701704,63561673.4901344,34946131.6759675,91838333.1389455,37168255.6812842,95043005.584567,239565848.109167,7134644.63058465,29052408.6711699,103453831.389461
261870484.757622,30257255.8177446,70691506.8407474,34933520.2999429,121195526.966015,62063224.7478274,16202536.2692872,17992139.3582952,91885684.0731872,69214221.335705,129716031.906617,17726445.6318154,90072572.0569346,5351916.69969722,6463640.34444445,129242232.332537,92283437.1351649,30192021.6473914,159556074.406422,81962823.0799238,161169191.407326,403524147.318112,20502538.1600785,134589943.56984,148553676.788691
63976554.7835299,132973371.331986,2827.7,40424887.5572073,100501347.396218,27186434.3207121,3243764.7554487,42508079.4937503,2827.7,38150619.4583872,181903984.961865,24414382.3329883,426424931.480306,32646359.9608661,6463640.34444445,145606000.998118,134417601.934417,16085426.2402372,247705856.828283,2827.7,87696756.9867837,118803142.695763,8920790.56738072,178765149.052382,83906146.5217473
24423080.8375512,146827924.470706,2827.7,24049315.8111363,105427368.876802,18590648.921915,26530110.8561486,41701847.9682025,2827.7,90324727.832676,142869839.03435,65685683.9489621,213881067.962221,77562208.7668333,6463640.34444445,79658892.4194171,89393247.1599451,51248581.0289848,78374703.2436951,2827.7,69818012.9438424,146098879.838024,952048.38635734,102514524.886253,35004127.0467992
76832808.585761,34164675.566327,47403746.8827838,13094572.8563048,52794690.5246166,1799191.57226212,86102302.2122769,46038507.7140317,28825173.8397309,55936363.6458762,39351013.2574611,93698630.3591638,137724458.157459,69243192.2463435,41383247.273615,184447441.930414,31083907.4793689,37543319.2423016,199900613.027711,64043633.9742179,31071387.375975,127166178.69939,0,77468147.9211122,204519397.700483
285863340.115803,38875467.4946223,27087271.4768849,31874502.4503892,31079677.6700093,8259706.03548004,26824086.9046935,47338933.8423722,27163254.2871157,61309022.8919588,16271812.05152,84347999.0075354,125049507.388356,56061922.5059187,58186189.7354108,35269265.587792,16031656.2695313,87847296.3588516,237851949.343878,61893627.1987329,19939224.7217152,55293085.8682014,0,341343713.529557,58437711.0483373
226190806.725978,58851362.5910547,4113518.21250845,33938054.6666513,24843722.1281041,6932171.09461772,1420426.23852978,50822801.5794153,36290288.0688379,91588438.0793989,2827.7,48194396.1785219,111358919.123387,42102859.5970216,59026224.8194697,55070204.0980207,11301817.3745384,61126229.5853421,106894239.0744,41165679.5148304,61072380.7538254,81410912.0743167,0,174306820.867914,49177666.4365655
128792766.858207,97881121.0684188,6033857.55383153,76863297.344374,44691439.837299,42798904.7375397,0,56021247.3412336,23484169.9996058,160669650.450487,2827.7,77699367.3318566,122346270.215018,24087980.3254641,117542450.762434,53210635.9696238,48797984.0482423,154435523.29425,103957954.206423,5956161.49813146,80608462.0451784,245119844.43097,0,702513322.254767,42445319.0744059
41559615.5559566,88242044.8013431,8636771.20897454,61458928.0126977,38845898.0940086,46563040.6010718,9349239.83012757,68426839.866302,37200223.1904229,85130261.5342966,2827.7,124447773.132411,97868380.6682104,63458407.0785523,127454331.983538,37859613.3132763,37699967.8825722,141652362.198482,15686202.9220894,22616526.3019799,73494371.7379553,234927900.531351,6885472.76742403,126047017.581731,176784068.866143
19054450.1491906,33365250.7291761,6200085.66749436,74554726.9827753,60531314.1888619,21498450.4530675,2593513.05324084,134127541.590957,34503649.4177896,63866020.3259476,10146491.4375103,412375294.580577,73766635.0768824,65704434.777907,143882801.943732,41066299.0289121,21492244.457602,173831054.699964,83792830.2048053,25859984.248775,74348334.1049865,95264211.8868082,17555386.0515843,94745430.5593275,59510662.2949166
23697468.0566602,15291581.7492066,61658522.9458213,261830348.572191,138358119.12648,40297550.4169621,23518014.8348101,467730712.22679,60191682.9341278,73361264.2645755,23393337.1930771,238037711.726287,31557771.8534594,59261248.1355461,117666208.643742,45004908.1758827,2684160.51666667,124576723.627706,65428010.884508,23276963.0565322,68461295.5534834,23592839.4178898,15966397.047634,56252616.7967607,160505917.943821
46012390.3130029,24847286.7465304,169094886.907441,95940571.6368551,128297309.795343,74322586.6509569,19380323.5743383,126456003.758611,87746523.0707659,91479166.0964957,36217656.3901219,150463763.416483,41093825.0862508,65515460.3144564,142450791.799698,50912821.8963385,51079954.4570189,107261823.668357,93160619.8104631,11628483.2844381,83156772.638052,16541771.2959478,31774939.1323927,97339179.7493931,157187815.492964
49771598.2358511,30944550.1084304,950653462.635767,82405242.2885131,32097311.3279523,24805093.0750545,3873119.32343125,109782258.602634,104720389.369484,73110343.414946,23751161.1949808,94409218.3170663,55127231.9911855,49925084.2048955,233396698.985239,30931196.1547017,53338786.5625433,99303955.1683005,110523122.209258,81439737.2646428,7800179.41818654,32780389.4796811,38076649.8327455,151042291.512927,121637130.194944
34698822.6135677,49242714.7873729,673268751.010299,1238261.19841974,24923641.0017646,71477387.8785275,51274584.1448135,43229358.5586528,235420190.629311,102779504.929605,51129322.053393,74079340.9773745,87311562.3351846,72997022.8925303,309166198.452234,34505394.4437956,60332938.6349984,93552693.5600592,115677173.08451,139302703.96552,7947742.53861576,48409004.1488607,31058257.9947413,29061978.900683,167831675.219869
39489726.6953604,75361335.063088,372682402.768175,13038293.595533,71640553.0589183,46056619.4019802,82830542.1082678,43493201.2970033,631358946.699189,79244245.2330069,71401729.6222849,65439550.7951551,76212189.4829801,69314208.1275128,443975523.513735,43128600.9324964,72680985.3979533,73263212.4285896,97959928.7963787,156139799.617978,19277183.0441846,78765683.8128348,40147937.0208474,117842202.120855,16249417.6013632
11522493.0879746,126320272.189687,927267304.012825,22034256.5462393,108024836.779095,61604568.8627257,38647745.0836914,38244119.4498195,207365144.689426,131049938.86538,108634597.621734,71116221.7766169,127203889.955342,42617798.068114,1022534795.16708,88730746.2282421,71418933.6906797,73661784.9327298,90485473.3651962,259738876.093551,73908455.238662,117589735.638063,32779503.0430693,123977781.155059,17685773.6380494
24309670.7369291,118979503.319934,479769347.982253,45757346.8871167,60859989.8950766,62115451.2573718,2438640.374773,70533370.5054188,335525150.761193,85640197.4545115,80997536.758535,57749390.5505986,135067386.324843,54364763.3118726,433118813.02788,112507439.448459,57841541.9805,25115321.8523167,155817294.805034,434673495.943832,35514095.6712847,56759935.6612713,105007293.008748,58641749.2189638,33390068.1511678
33446722.6587229,288486888.348573,317470209.408624,69431768.6406241,57448470.2179176,23209413.692289,22260035.4406007,73330020.0702886,206024298.709877,69998367.2154616,69541816.3339756,52292438.433267,185497467.902883,61670973.459291,482273862.218122,55747239.3747142,55151409.6391109,99895034.3504888,101871864.815756,157967956.116435,97173702.7647709,158531753.080106,9221847.34469076,193304922.050378,33191359.1656955
33784330.7617308,276622271.319022,452488170.487462,48128857.8321172,105464039.011893,41074193.7804269,30020251.3703075,73939125.3393131,168804263.760336,92788406.336095,66603269.9474304,45025198.7196671,206723642.802749,101167362.083615,143883924.208735,172168474.645769,43671624.9503417,91401829.1515282,73875680.168423,29406417.0724364,44237204.2985938,127740554.778747,37003503.8244253,182857528.376864,16768256.9738886
43136493.5414251,178203904.854683,85170051.1043097,174441345.014904,192402054.793557,43375989.3597604,67855541.7701205,100992466.857427,107435961.623316,102816299.420628,110878204.081772,42385175.3752521,613769601.787004,155957927.785819,81611126.7553428,236438149.45432,74901927.9782127,138612257.013173,76278534.9219395,24193000.0377826,58386050.2051012,129471201.028329,78153327.0206122,203109673.823427,9789126.57268123
111930869.670729,128147026.741758,96731155.576742,71921817.0946486,121660015.343837,51383856.3567652,114050619.993542,614110379.373403,91150374.29511,93095480.8436054,244202084.768574,60698185.79816,138471749.018444,269187680.753837,58904991.7320301,245234520.807936,132885553.994339,129914003.306033,101253917.859077,35429495.7459118,198674036.913464,106772820.677601,32555594.2196052,1037337260.19366,526835.822908626
50458678.0848502,97843151.5742649,65826592.8387147,72822085.0266036,72453040.7831019,45308764.840531,51669317.6209653,490298761.880074,77217227.9207828,105257000.658467,179699871.075247,57696561.9712449,64597367.3434458,194606150.376655,110330741.497136,232990325.506672,139551731.815769,94684190.950329,130918482.250914,261204535.727374,155932444.406319,235728541.559559,11521560.7251334,168746183.312512,6681475.67873053
55232696.9652121,119519513.903456,59226878.1174263,94070726.778758,348323277.353397,24016984.1403671,72476813.1319824,198915773.078228,120287051.294705,115154718.743573,122258509.805171,85974848.20805,84954955.9853036,180365025.272322,136617415.51875,231178007.7906,118915695.803889,118488194.709081,95111565.8966185,139725888.340163,227972356.845199,82546259.9067018,3890871.96228389,33481952.5927608,15303024.7782288
47620622.0602668,110617776.940709,52643406.8485653,295001216.946699,148391475.14387,31639453.9749954,4742511.28965631,1018686725.42484,108138180.126568,170651179.141568,87896420.2695816,86386194.7774693,141007952.202937,218859881.900495,105066656.262924,143032732.22776,93690685.898743,97541051.1738716,40039961.1582188,49850152.9586226,159940834.065493,154823677.852979,9288179.25589374,92125514.7494342,10807618.7036015
75871340.9052862,88364971.4874553,121011446.583115,71542285.5157691,321078177.482971,81074214.8447041,49578332.7225082,907722410.756803,69935336.6076423,155707162.39019,106891922.163781,53230145.7167953,219534545.14167,156264659.711143,223229182.197284,68128615.2242584,148324142.737513,85593475.8814763,29257860.4385044,42162028.3840743,26542598.3874676,140011576.57606,70555963.2577935,302668695.262669,8204512.43654217
75614949.5238263,159620531.45827,91210909.283922,197417291.203346,152789753.785842,46095876.8592741,86038418.4724497,695571374.721401,61990656.8610869,205190661.566939,127444203.981673,54502834.2194073,189817900.281857,107088614.016738,237770402.352398,95365884.0476384,133362639.098486,109524871.586176,21862761.92132,111318091.722409,31711947.9458051,185454976.324537,86227396.4739643,122102394.764002,13480902.5414921
84207265.695003,147692977.449181,133475577.784326,854049729.273167,594471833.651097,64752220.4187301,26868767.2022272,179057057.518504,82464223.1914993,323067442.586662,154722283.708515,44691906.7359868,253162114.185137,97158362.243312,199571835.930631,94970897.13844,103531381.072271,89853410.6507895,25597986.6162735,68694669.0395529,62761877.8814423,33291448.7236923,47002224.4288282,313204455.062956,6433790.13462022
83925235.175397,106782858.031166,73152749.0942179,647456499.066214,226552986.113135,24724104.3330616,10681121.1481033,259388389.860834,72918587.4797388,173591912.806929,94915898.2056773,56878919.6407933,227642191.979429,128262514.908479,144627985.905832,95545073.2308357,194012424.155216,45270379.2299272,15323096.2284032,63429346.3240793,80918006.432592,45919111.3885885,32980070.0200718,447717259.798887,32412781.2317088
103854952.010726,110170580.67623,70473844.5782191,151462803.847222,921447519.564392,40293624.6712327,31871437.3340293,77806764.2970481,47366837.0094702,247686848.230027,106017056.75169,81040454.8109384,142922067.813875,83257918.1835788,133670977.879937,117693439.765106,482485690.273853,77549650.7403777,2684160.51666667,36612405.6579491,66161953.2060047,16449902.2205495,33382932.9997408,164328020.246822,41810222.2630203
111961261.423812,246490356.354032,80372188.5681198,206538643.230946,559064699.642274,84821191.7480403,23126755.7371912,364270131.952291,50231572.6604339,257953289.203903,108810981.777398,130038288.903496,417133552.381059,98965512.3033506,17757004.6234699,110673267.192493,400342039.735333,52853230.5788533,5735629.33060125,117098038.855315,177739532.215756,61746057.7032316,54259070.6102992,462185115.667497,147593018.352652
103763776.751479,128699693.823331,26997544.3242695,584649414.143611,22622636.8844176,83489718.8232699,3671825.51711013,137919422.990926,66691506.8370174,176483162.973114,98413488.5693551,136141211.875281,404323283.772003,81119386.7292274,49434829.3866618,234123024.079216,527135130.244224,58396209.0276453,2684160.51666667,77381463.1477545,112779500.772357,156621445.064264,21458166.0612869,140519030.392831,77125984.5726985
87293576.9493272,82110261.001436,92063392.9357267,818235664.471147,328952816.053115,120016484.972856,108889.553999968,62602840.3220905,60659335.0593929,264472430.932376,88119961.1550386,110022063.435647,853947974.519161,44742087.322229,155320926.855958,214590115.606389,531090045.177468,16597172.4250432,3394778.80273663,61109313.5025738,89740021.4738774,285245664.610432,28618602.7830982,196977799.023168,77969706.8972785
184971581.587213,106209096.786173,89602563.5040119,415740434.89022,743676116.865549,83324757.5759532,2309393.3791508,125946908.570652,52455148.9311875,130614537.388278,85110247.8518289,130106382.883656,612850535.832742,55253063.6559904,220445964.989442,309975150.927485,513195234.167764,31042145.1982008,25966081.6175777,59058031.5280038,83368566.1662824,335664410.440819,6339749.10452921,282048708.224963,33290713.6584316
74131084.4036268,153042736.457239,15144530.4382083,260954478.057886,61439532.3648102,97969841.4332247,16070058.2964923,112399710.069002,51607698.4036117,235662653.4864,63477177.4456064,167305309.137343,424504964.93202,49306620.2448367,208594846.556053,259208153.441916,423256291.333226,29403184.24037,67874459.562426,75655279.9573272,46141339.1335118,356459438.227515,14807169.422184,190417496.289266,119595032.417042
76752686.2790548,227379622.407514,40436954.4355026,114624468.748373,194507391.963411,240779123.283934,102324714.625746,223601259.780939,117299758.128193,407642441.27738,116395500.470921,205255428.979193,110815193.999338,81630572.6359373,264322814.283517,212818662.467375,107602059.327093,50778769.5968778,63798564.3966538,54047747.881561,201819830.105963,74214011.196326,38672842.0595901,143593893.374912,155626008.833146
48280132.22217,159600177.270541,25290659.7870524,90116531.0507043,86032863.7130065,438185885.539253,98691066.8460545,83879866.930249,177288582.286101,288849192.002991,161036003.486955,120530666.923743,137847565.732716,95819572.5225132,157300602.321536,202208590.508432,99361254.0915143,75445677.2146867,137917042.582427,134151744.257354,333375503.464467,305809876.965573,52485702.3230968,253332491.483585,40455723.753782
49435896.7518004,115823816.472477,77314519.9327212,329390823.296628,130320278.914541,262955375.153932,212659166.220507,144773191.628594,236489073.160493,206802409.825839,97017231.5931242,160432750.121207,360038153.715633,89169931.0583702,222185475.744343,123837105.241947,109340396.178401,31445924.325602,109937316.788917,90537071.4020715,284349035.715989,477752947.509887,14537402.4993343,158356805.921679,26707123.6806713
36523217.4692394,146665090.968875,57186700.4925338,79943279.8920187,49928386.8307322,170736563.337422,45776012.6167708,250861418.95909,241422377.150565,85953342.6277387,76955417.5238064,107095724.638298,272298829.945103,92369701.353759,261386332.5902,77558718.121728,77846364.2078778,24063801.3916957,130576330.412485,189639074.714708,286811481.495062,455839907.476595,19793139.014346,192465917.346994,61436472.2246743
66530427.4096808,172545440.666071,118206676.591147,74307033.2483261,107982054.954822,70039150.1541503,57111908.9505238,167362480.577779,287713212.924076,90180043.6330912,78135625.1591965,114419232.204439,272600988.614997,116695242.264767,281176564.847273,118001840.409914,34236636.0586089,40780409.2142211,111780789.421425,164315721.736078,71778552.3913978,150058007.629166,106823514.952194,281804128.086742,27495637.0639317
91318921.6382484,120747194.214432,141784276.754903,102023227.184055,34137906.568749,69232317.5387524,104050935.749431,151944394.469605,412608025.606071,79339352.3292374,116564829.260358,168976247.249783,102890143.84221,72499355.9519483,282841260.455104,243510608.834112,33380395.5665556,104022255.073671,85518299.6620024,431260137.507729,65431644.732837,390533566.310883,106984107.208246,286112501.290788,128131576.367481
102144725.178177,454687005.337202,307305453.670968,91836626.4288239,70980518.5794994,54125464.8677101,78322175.3261744,117634613.001738,343829545.811147,84647643.6098076,245568777.264307,201243289.443674,192825796.241903,50126757.2353494,391615159.799097,442324072.430732,40522082.5803954,288473512.204913,60100974.2896003,93945847.2983193,76883068.1896402,256437013.559421,87504722.8054734,124919982.490951,141186664.242383
84614287.0130706,560696305.423724,330069853.359681,87016312.0868464,266312077.996597,66387981.4804868,112667735.667938,947912866.940358,215155922.191286,92554179.8171868,161092883.845319,162094247.905328,274917538.41752,36935996.5567914,374844127.02952,322838186.424482,42496671.9092196,283378946.325667,48011524.3099334,253452824.775155,97383619.3405839,155534993.451024,83625751.8723286,75928062.2761074,51891529.3768995
289601655.483992,532361634.22179,344639069.160458,96539569.5567649,914239638.712596,196707421.609182,56805217.631563,229641619.097021,198603409.754099,123832086.20976,99516242.3105623,297188990.840269,261219678.715649,86477966.9281594,464396478.951414,256782520.889003,133705334.032451,279473352.681323,28355208.8014622,172858403.645536,136273663.818174,88731188.3959301,53004442.7064281,433230590.073492,15136288.2473813
63447330.2279207,227169295.800983,312343706.712206,66831943.856906,109644434.412289,241732138.592248,149035807.125107,251259344.267838,263951132.038562,121471106.369137,65010585.5798552,228119904.167491,222699672.0269,85097342.5123513,567752362.776752,210776829.638721,242313880.009203,92631185.7755511,53139933.3145648,69906790.2063443,176616034.647006,246288347.553219,79020541.8878241,571443453.310715,88416905.7639617
47497909.9235848,282036468.155229,225834778.416032,97894596.1027689,876383894.462254,15128316.9598096,67138355.9165506,423845235.319145,227570306.519176,97603746.5257455,134365518.249902,184260138.79803,351558826.041727,62178917.558502,305640352.475399,141401130.652351,228058509.665624,89412024.7318825,67093920.5105518,57714825.7644419,256061948.489158,239630764.949292,50749901.5881113,920315070.983328,31910589.4320607
81758728.0020604,290691320.151697,177786871.332118,193986728.648442,931207473.062279,40586092.7280724,26287415.6036365,203632218.023662,296510938.373038,98456152.234438,248977531.699188,87707623.5637798,209909278.069525,109320708.986292,358466003.782287,244411242.333258,309924734.106484,72371266.2876112,81846661.1658736,136011628.235765,393384686.315828,146127736.454577,1565442.76540978,75600572.7998707,101210400.027823
115669055.299872,377068540.320209,279057541.317149,186513188.438061,119209227.981909,93069254.1138746,44779504.7938309,143228624.862837,473328775.550543,45488089.6276036,307133754.007868,71229082.8325089,259658525.587862,264798161.691939,466226610.147601,271402620.513167,288075008.163536,119350012.957237,105635535.03848,98384744.6725407,133067937.824686,87728028.5388551,639027.926149342,63300586.8578278,296823013.609075
72288271.3493834,454883578.873786,468990856.006293,59538511.6109245,1043763073.41305,160567766.13509,107870557.628083,525031956.686513,221582735.679467,92860748.4358874,407317100.02773,46500161.928147,246797897.20049,201303130.746231,354423171.59184,234730813.557167,110140017.690985,210855799.414899,169422595.933296,303806375.750492,220469889.747213,103510003.682299,11180891.2139667,147449744.777695,131295389.826202
30341383.660765,289742150.789333,590795436.895771,32877788.8013385,312352848.030797,387187135.909966,94808743.3258744,642704155.130586,589343641.050407,165985592.076332,364933679.051122,73624741.227909,564316299.480985,204282812.306522,490359526.599015,221843750.038777,92680822.4874976,84688277.9692604,78842853.8716168,1342744092.71795,98445197.4525527,250688266.717244,48537579.6796805,184981816.881175,58279716.0296102
47380063.0258022,396950549.449019,187357931.454292,50663209.4706332,73984143.8372661,437473195.830426,255650723.516216,302023244.369557,884601884.856228,123335360.580954,280810299.323526,65677279.4022468,495166028.881238,228551150.112521,251977183.502459,185081435.68543,56475354.1425997,83701530.6955836,44838044.6642605,1470745034.07181,48735134.1118188,202855516.106307,39211979.3313925,292408872.028579,130714398.627418
29207938.204259,97256733.8312214,252245691.534002,108305341.469925,202108840.358857,68899540.9330655,181222209.886493,216843780.180755,488210909.253927,183679477.567675,192768133.40945,46516241.8045526,408553505.150522,276519758.300443,563451037.479499,262888042.462964,121690852.818153,293366313.098843,55130592.7651111,92843008.0377685,90068572.9727987,236471478.729878,92895979.7632143,328224184.063961,82134563.3582247
156990783.261033,68288642.1793379,193066984.8605,191168581.19411,115829463.864337,94836696.0494106,198791091.17949,362564737.771942,196499668.648255,133282137.987424,394150054.815925,51331433.8845654,195710641.912674,29987255.2990327,499044894.987699,227279314.144281,243748968.392135,347309623.101721,38500551.3822977,257660896.434931,176366368.520617,136265979.830988,41948693.9726822,240263132.302752,99363883.4455512
419032827.489083,73842563.3126324,75340824.0163234,120149499.095131,251608920.724751,519755708.841344,64274330.8302549,188076224.168545,117853021.191361,158174268.277717,423472787.973392,81984963.0282746,195512394.224398,162209416.549567,165333775.214168,168327218.365378,447895343.992294,303649121.45766,61315652.5805461,76078107.6580126,24048834.2655786,204067494.001555,91246989.9171858,873719419.009438,63905439.1591107
83069528.9397744,84291331.6321696,43897128.0176523,168869924.587234,139858953.544593,76225532.4682172,100784467.601021,177705561.598468,113531676.555968,597653692.189929,231141396.949434,76034561.2590565,140782360.005933,241821076.223887,168324611.447595,157465413.591945,350592309.12703,450461971.84487,61271213.1308773,43299710.4430198,86244070.6072553,72806943.6369148,100338646.707805,1025045540.42666,4460136.74293866
19712074.299218,197869442.565345,97128969.874095,158879254.514329,133315006.613655,341359530.214491,59787200.917459,92684968.2455381,166122571.801239,896693966.765776,192711253.051085,52516959.8955203,232275396.1287,153525981.806464,210177240.210511,186489274.759068,164906934.386979,307698832.948659,37584714.9744861,67153465.2030445,147038088.653715,111632463.317609,129688793.313894,486937879.912577,25282741.5438997
14898156.1448597,116553674.526768,100038390.113655,261178900.396071,45347682.5746896,306462595.750902,48565413.9747623,109898121.645411,182397667.828864,763471683.799034,282751321.739644,38822898.028627,333989558.381837,192364086.065357,185532300.741076,246660063.401676,88393476.0751081,282197179.983098,74053386.3251443,13709110.9758388,84408526.695926,36008324.9524481,92238092.6225709,547123407.771718,32669296.4675002
39431343.828569,86534116.4767474,110224586.473447,115785330.788343,62580506.6020984,138264773.951825,27902506.8133455,70820624.6834802,443564508.143774,296797715.917854,277018658.275054,76015141.4639337,142621278.21787,260015490.876574,144244171.27475,227484429.770903,79437167.1580097,303238385.594694,65855313.285169,30218375.6237086,61275662.4937793,57757938.2393148,58808906.3213085,160503408.380867,43710695.2750933
