"V1","V2","V3","V4","V5","V6"
0.00423721120424254,0.00418071271667321,0.00426111644714589,0.0032973611656867,0.00442314871698785,0.00445796711977367
0.0046719003741075,0.00439373587057397,0.00401196204297846,0.00322341907566968,0.00408413144579511,0.00419125324538115
0.00466311690414521,0.00412350368735028,0.00402002066709747,0.00319564480802647,0.00380564780448303,0.00421763162421139
0.00457044376618331,0.00426300308471902,0.00365257529224199,0.00327541152370818,0.00430226301216851,0.00414274128431404
0.00447381554391482,0.00444251792957574,0.0040392802719102,0.00328013253608903,0.00441529429999689,0.00439302031686392
0.00447537303371804,0.00434502236426329,0.00375730288054264,0.00327896761095609,0.00441190708266954,0.00427443629663867
0.00436216055556836,0.00425586181923632,0.00419584373602522,0.00335333888391683,0.00429325044965664,0.00433067978382971
0.00384025534856904,0.0036792309665034,0.00413455571954047,0.00353837804450668,0.00399692344178141,0.0035833666643838
0.00425600207385798,0.00425145431944622,0.00344949741281772,0.00370356749277816,0.0041278070281031,0.00395612167985026
0.00377376184178129,0.00446616931603318,0.00370729084292323,0.00382825033193328,0.00391641179582137,0.00359216305365815
0.00455534046788186,0.00439012493933695,0.0039698950114138,0.00359506914574497,0.00382593012232728,0.00413394849137063
0.00455848141929853,0.00437452299116192,0.00354223195858208,0.00349576630938078,0.00356523433115874,0.00415774967226918
0.00462183507766037,0.00370688367745278,0.00396107613973639,0.00353224685959648,0.00349203686305466,0.00373635416338693
0.0047347504581004,0.00386662756447292,0.00437075215664829,0.00369472480731491,0.00381939470879969,0.00412985529465559
0.00464762220378278,0.00433309947810334,0.00427806878429749,0.00360966659476367,0.00387787539191728,0.00463098770918866
0.00455480583785349,0.00445249671966617,0.00378078078975917,0.00398935388056818,0.00395236373562098,0.00454492802926296
0.00448367964600188,0.00436001113543581,0.00351543298952259,0.00378781096057877,0.00420430996076224,0.00465005928186186
0.00465628793286086,0.00360984409032045,0.00436087732521757,0.00356848216241576,0.00424789690927432,0.0044866189552738
0.0045403708270875,0.00442267061226879,0.00434122185788649,0.00362384296352221,0.00394007449997299,0.00423703640863824
0.00382443478201536,0.00432417434617789,0.00379278783642495,0.00372658654699995,0.00427808414822537,0.00454425425240945
0.00391595968926296,0.00394220075674893,0.00382467631850012,0.00351440511150779,0.00354150548160852,0.00459288869074469
0.00445420270935574,0.00445585973732096,0.0041715567294927,0.00365037101991195,0.00362587409695513,0.00441959297604765
0.00391138930336968,0.0044513940909269,0.00425114804871359,0.00372841122812729,0.00403407644075163,0.00437727560886211
0.00365088468614128,0.00435953421998941,0.00395884608023176,0.00350189749429098,0.00428937407868379,0.00413986088662568
0.00418363762138316,0.00419549979628634,0.00392631736469418,0.00345284801500938,0.0037702739339465,0.00415123087750079
0.00425381485416252,0.00434284217936547,0.0035502547946024,0.00334610408572279,0.00383021194498329,0.00443878004791066
0.00426105350982131,0.00420968084804648,0.00349396010487995,0.00347859899163222,0.00424147417611087,0.00445197920808487
0.00454197471717261,0.00446098696095859,0.00390314097229279,0.00366763531057829,0.00437304208112441,0.00438926144513376
0.00461014004578978,0.00439979950982103,0.00406923402571106,0.00329221097036213,0.00445883722419054,0.00432465140463983
0.00445287595878263,0.00427204124884555,0.00376962727552742,0.00323059256201461,0.00428355952222452,0.004603975382607
0.00452419826872931,0.00440695815273413,0.00368889355765609,0.00351440511150779,0.0040312093282909,0.00425527115637426
0.00437102257677584,0.00405150072714779,0.00382288922318242,0.00343010131899254,0.0039032282892226,0.00433826844939815
0.00438498329511639,0.00430958868376628,0.00386622628463659,0.00338497579805346,0.00390570723918134,0.00417366765949432
0.00423938620012785,0.00439741493258904,0.00358797641031692,0.00329570574576094,0.00389534072117206,0.00398207952952428
0.0037595245095516,0.00437534056049861,0.00395833924852616,0.00340220442765112,0.00369644412101253,0.00387988906656642
0.0036134315238794,0.00369596544840635,0.00421503699118767,0.0033707514490618,0.00347544677756404,0.00433528972085727
0.00430839119323021,0.00390667897236683,0.00420827248936821,0.00341710320698291,0.00354408616157373,0.0045471943695884
0.00467531485974968,0.00372718954268868,0.00356569369753227,0.00335934744512882,0.00352595437116882,0.00431585706323341
0.00470065269803231,0.00413489701098663,0.00360464708952339,0.00363268564898546,0.00383528252444435,0.00467362315041272
0.00465534600578715,0.00436430337445339,0.004077647432024,0.00325750846377039,0.00390187613469965,0.00436500608415799
0.0044739885983374,0.0043020568803275,0.00418761223381118,0.00359085834314342,0.00371230255338499,0.00453145249219274
0.00430958895639678,0.00421998332154743,0.00352497274831986,0.00373921895480459,0.0037397024004285,0.00456477382022091
0.00392931927879718,0.00349700588708801,0.00375569535076202,0.00355505486746242,0.00401018383691226,0.00463264152510183
0.00388080287469922,0.00427444026771865,0.00388594017985995,0.00367605691578139,0.00413937142490041,0.00470145340254026
0.00436167496536521,0.00366014957555309,0.00353768119025122,0.00365388002207991,0.00381150714074914,0.00467692169697432
0.00452820799394209,0.00428359001411835,0.00382763619512006,0.00379336652916741,0.00376586881384304,0.00476092599952822
0.00426652155905996,0.00437970093029425,0.00417909548152041,0.00349196497473646,0.00402786436375339,0.00460520043143157
0.00424625460818675,0.00438174485363595,0.00380027129806781,0.00350134568764907,0.0038182679133639,0.00450983038043916
0.00411850221829132,0.00444632199872624,0.00418223323236438,0.00349037086665981,0.00429426799703701,0.00447760489466701
0.00384060691671468,0.00465573264359451,0.00423581949677758,0.00349999682696882,0.00451458753963455,0.00454082411570066
0.00408793434048714,0.00458127238009422,0.00378558360842548,0.00345622016670999,0.00451259289156794,0.00449518231285024
0.00401481307499442,0.0044018309290965,0.00360518293278359,0.00337467540740432,0.00426301475606843,0.00450094877646106
0.00375195691854663,0.00427092542611388,0.00368567849809484,0.0031599,0.00364534472781242,0.00436266565459015
0.0034541976002463,0.0041184130533851,0.0036932993800178,0.00319852646493426,0.00435953878096299,0.00430152735931752
0.00407048494758547,0.00444858238764175,0.00420505323850232,0.00342464456442246,0.00414016215288655,0.00404637327755947
0.00386955269403883,0.00411295880270813,0.00409503175952602,0.00351967793053057,0.00376058266971889,0.00420125883735124
0.00428719599284801,0.00437227467548605,0.00379222936913817,0.00370763793529299,0.00416872720138589,0.0042607933154335
0.00431354678251237,0.00467816565370478,0.00366061294114511,0.00351011328207065,0.00409703345186837,0.00418397645122108
0.00422427570239829,0.00466958389815924,0.00440569542296066,0.00351851300539763,0.00410157304659785,0.00418806964793612
0.0041977178579039,0.00464793713075977,0.00458272464766552,0.00348534329503344,0.00430105164623949,0.00446826890332427
0.0044011291693711,0.00463947247519244,0.00455294919959967,0.00352219171634375,0.00428433479641909,0.00465126414018676
0.00439955100121087,0.00462882676342976,0.00429968718028974,0.00348362656325859,0.00442103784242153,0.00455135953559192
0.00444901107667834,0.00460524938009533,0.00437229068364385,0.00344371254949318,0.00449545844341091,0.00442107385743305
0.00461201125088907,0.00430122001327875,0.00425014817896202,0.00329337589549507,0.00441421431766063,0.00436458055150929
0.00445466418781595,0.00403928066041136,0.00431729619317996,0.00319570611987557,0.00400791403954752,0.00431699181696327
0.00445212605628478,0.00394447866899297,0.00436115991180859,0.00341428286192422,0.00375978974810027,0.00434145994426339
0.00416326134414178,0.00375331166078108,0.0043152609091475,0.0034994450203269,0.00429901655147875,0.00454388673776208
0.00404167960057318,0.00438331186153126,0.00416878572874738,0.00334377423545691,0.00420697866771547,0.00467486751228925
0.00390482669798444,0.0038082192612943,0.00374783631627897,0.00330404415723881,0.0038999605824588,0.00439791394232395
0.00404985034804301,0.00444803107327211,0.00386337810147401,0.00355223452240373,0.00378390065257224,0.00429866882992215
0.00384423978755293,0.00456348943842672,0.00416992672905428,0.00390796628121678,0.00440098564513192,0.00436578622734727
0.00408100997822457,0.00431811070693083,0.00427644778333661,0.00421022438848617,0.00412029511223475,0.00449696736778123
0.00391033459893276,0.00362739488841378,0.00407977612518751,0.00418905981212146,0.00367292077966007,0.00449640564964688
0.00390470950860257,0.00445106330230512,0.00400932651810935,0.00409997624637805,0.00384733923560733,0.00447792682540297
0.00405525135060782,0.00439271390890311,0.0042935667654468,0.00425374067378336,0.00396526574169424,0.00449947871787159
