"V1","V2","V3","V4","V5","V6"
151190811.792628,3054723.09004951,16245698.4770635,20016464.7402879,79148598.3745742,6264343.15043406
78932087.4407181,22852376.1782424,991911.129628099,5042930.91606216,47066150.5364132,13089606.8239533
2681174.83491303,9842216.68196476,1737342.70369525,492725.382086717,54171369.0434937,19465944.1837994
39731755.6886819,6421549.20784298,63536508.6934851,4397311.35325745,72875353.9460453,5803066.79627392
57178174.0662901,36012024.1486864,288901908.392576,9556429.66560821,48979647.4080251,43715510.8473901
52199269.3444676,45508962.5984202,198454632.068805,18437852.6252063,51748771.676689,15618612.9294251
41691474.1659918,77558568.3897391,54023060.9403358,17735650.291901,98885152.1898995,37511237.4526013
64929572.2630907,80334840.6135832,30355227.1865666,15558171.4953631,95628958.5059229,26068574.8755401
27940550.7864318,99475252.0141614,22554016.0202332,14232640.279832,89864641.480012,51482594.7890826
31532656.8773313,79991202.2218843,7634262.17168019,15256623.4316712,49319090.338154,6051955.92942876
45085944.1103261,116811561.589169,36320747.2417013,46074556.1035017,19463139.612667,6601037.88452935
107647967.962241,104975814.245205,29465397.6644883,27338224.2537145,24410978.3646769,23960202.6466696
90757189.5763492,156749466.64049,28472629.0208347,46830873.263519,21766472.276434,15001701.5744208
86634595.7857235,213335757.841912,71461572.653208,40244380.6313335,28186846.5808087,20419412.2829907
304480515.33518,123289824.910412,176889119.845121,69248750.1293292,62350057.7538262,16493135.6194861
101547016.813606,82745063.2462698,109861042.272714,181474964.357338,70791132.3943481,23730527.0742419
78599682.5928547,77089291.4556206,104168344.415214,184302786.514613,80953650.6591197,35712894.2202182
109556981.958017,82563736.2688318,41931289.8798018,104327729.308692,79032211.6504828,18061765.5909308
53210562.1505994,72672926.9077591,94875043.2635002,58125879.5940338,54611163.6423905,12458703.936863
146480539.094677,49726312.2048078,110608987.976619,47722286.6073168,94654484.2069391,22015377.9224168
303476177.224662,143191950.872811,140944093.894037,60178407.7561254,156228390.49252,7136460.17538374
314203363.000842,187564512.662344,239783356.210968,132127444.780147,152014936.618376,32323954.7181761
102951253.44162,183569969.659512,160728139.963308,237194327.128489,521671502.596205,66858460.5394628
172335698.84106,152359150.943828,112084103.114877,262750002.303347,837650444.409222,97526735.811956
377515840.272805,86631029.4069439,50839653.8069715,232320041.198563,534589676.629507,139938537.753272
300744520.023357,172764454.716364,121724292.187432,181049270.699253,135377450.634837,57520509.9090081
106684113.23532,116485661.225769,71368468.8027596,89769151.3696967,43945077.9310682,103081172.732558
273830395.551048,278508014.20712,98288660.131738,104813962.864228,157229607.254693,103135179.972623
118402010.89601,219014635.797552,32946521.6123743,57209827.9735745,68319337.6656329,45532241.8738218
39340603.7986654,119927487.014847,3569520.18251374,18308683.0603952,39332559.1769708,82640280.5480637
51891046.6366226,71569537.317195,15772429.3083869,991835.60702627,89378991.4222123,16562677.5588308
47215900.7583921,134513515.474333,23185429.1863053,1504050.42390367,122024386.090273,40127695.3027285
37382785.6544244,162925361.467451,24924198.7242265,6513041.65481417,328739180.84648,79976701.8191651
60698057.2446046,212028787.550662,9755822.33128982,9739276.00483368,360832136.712913,91362730.9211951
32404509.8629201,350111730.257882,24356053.9570708,32192966.9402943,144839549.822803,80704938.7487745
41913971.4961429,116557200.32993,5015331.99070353,31605778.9331624,333983392.562193,26888999.4741011
91550208.6232055,164425616.097547,55987070.6131576,18451569.7471332,469178765.634861,56245137.4969452
2681174.83491303,112320495.605731,33252369.5793623,16135890.9471823,96641626.8103068,40297500.3132392
41282110.7507315,164131087.581209,76078204.0960395,40998483.0998133,62773453.2320862,64668457.4700749
106511699.566496,87337321.7535187,37697292.7375428,27129391.6988769,90177827.5739308,64730835.7318317
110331804.831167,85041871.6271506,43062335.6093872,47542896.5927885,123568630.832071,112831556.765955
79090138.6235759,183422705.401343,161682765.286559,53864808.2282412,125054602.187386,85469277.3516962
16889394.4573358,147287738.053135,54783141.5125313,31674570.8335795,128580142.069603,48810574.0928752
30871189.2759593,48567513.7770599,29931593.1093147,34198987.8935292,311629687.024942,34503419.3668227
53965002.7001938,285293339.256121,76953432.6875187,72047001.563701,144766544.433895,198898987.860775
67414491.9371218,155718616.833308,46189893.4182783,64659904.043091,103150388.123118,232339470.305936
30107021.7003013,147582266.569473,26555387.8814958,70202016.3468697,84989095.8017086,234499861.754492
14335706.2796853,149837250.522685,38878399.7559846,41264246.0842996,45082061.5510134,24027077.7195099
31833378.3554346,49934388.4188414,90858204.6752374,66779704.7460601,55076302.336817,5729103.5975629
42089752.3050168,96868049.1069617,48236466.7864403,66826938.65774,22791684.4569169,24812257.3472497
18654369.7617578,34919559.398858,26735531.3442524,66789724.0606589,42582800.3309489,81093398.0113628
25494097.8067419,82577997.9412146,37803354.7902046,126872452.693139,74160898.2166917,28782889.4873756
22561173.7766152,83186495.962879,96471951.5707606,86815189.4234045,176774192.79961,30960847.940688
42708944.1633022,94644731.0315428,180895539.508844,133949444.480705,224206836.907551,17393681.8654654
36691585.6827256,120595185.320349,392345491.339768,132030198.069039,238018367.748968,39681272.4525149
40911545.8022947,90352646.7715881,32151712.8179039,93196012.1567182,366764777.765825,66045288.5006578
156485349.203497,40077835.0768368,30538340.0470611,79348156.4676874,147019282.148784,6542561.72989679
242343327.341484,39925584.1885196,89617529.7595966,36139902.2267266,26199337.888984,6087361.41367895
62594734.8879774,18067056.4035211,15086363.4373325,24674994.9661374,52661159.1157564,28645825.7119597
179879076.916748,69103161.4072596,21344679.569561,19143141.3109451,24089551.6083037,31766662.4445069
25272744.4641061,108091739.670882,84293068.9458887,39335249.7552366,120049670.203167,33382810.0381474
3629009.75630642,56409032.8958106,89052469.8970276,22881057.0360115,124892940.534562,114302215.456974
14875309.9611267,51740046.277419,71689516.5629266,29931433.2140814,34268663.0076256,129017111.173332
43259248.9478397,140062585.38672,80408282.3907264,177309247.846083,148385525.855499,83850365.9235947
44207831.8714022,22073795.0055258,15384046.2559595,69251612.7906432,64267264.0391867,188268940.304999
15685791.9794761,53111111.4967963,44855208.5475822,42756948.1804977,121305367.692541,96716627.2109707
29845585.4550801,68057520.7871099,11047703.0461444,26221584.2987295,26279794.1526611,216762914.828537
2681179.23511733,62961200.2871009,86531197.3580645,38585576.6698315,42318455.3942113,92058679.037418
26280001.8818118,86739689.7679554,80769429.3463683,28090021.4511302,61841685.0140844,114019716.0474
24935330.1796559,13367273.8994604,10356921.1607488,31718794.1981334,14225858.4650107,131642693.921141
15343306.7109981,31819985.4009185,46632808.5501939,31920256.1922121,43049909.8498432,174614116.018484
2681174.90115045,42567982.9390921,10443639.4875635,25060720.9791906,59058306.9932695,116840555.740061
2681197.71011508,37252735.2602835,8556589.40149371,20182213.296904,47280930.7975125,27243557.8557814
2681174.83501796,36979529.4995809,18025981.2712741,24208192.7847355,111305842.550736,41561908.5904291
17068969.9694691,23287721.2312904,74156386.3678018,44924023.8498298,35091149.0694728,41169348.6198936
65229233.229051,37383840.19189,21956324.7359587,19184292.6767257,24737782.1485731,43418808.5440784
30663196.900852,50925710.8694403,39518166.0576406,27303828.303506,97387902.1146205,48267380.6452738
24523333.7779572,51643275.278175,111107618.44589,10734343.0916156,92811341.7217818,48881782.64567
14033178.9548707,55479860.0269635,134494772.539293,19954737.691617,31429393.3263286,115432213.095272
2681174.83491303,64588323.2832389,56277618.8361088,40361759.2828149,40036978.3549818,125033038.617718
3121395.56805771,59004722.2649128,111654726.87745,59811987.1079417,126656180.422336,183560522.501761
2681175.57088435,113655892.216735,31219321.9282512,15751811.5332305,67724496.8352606,78333449.5932799
2681174.93871589,49228113.4647031,70949501.4757416,21184706.2910578,83680274.1862439,131642693.921141
2681174.83491303,50093406.0133061,132451772.699922,19834712.8747571,81074269.6277236,93298569.4714596
18013495.6982519,58390697.4290018,88831359.5160223,25393624.6401377,148719264.776223,107688405.750469
2681175.98465361,66618801.5063142,23581952.0033045,45684770.3929218,44714081.3833957,189246937.692701
2681174.83491303,46290517.1584487,18920192.5506654,15797306.6542879,2681174.83491303,107655170.525813
2681174.83491303,30192095.0317946,11337653.5542632,8401717.28566572,104869453.024364,149619473.92014
2681174.83491303,12960373.846277,30023644.4391848,8030316.41334169,114956388.245893,105511498.535513
2681174.83491303,32158924.5544174,9122259.71794636,1298017.11732526,28690096.5271254,50520492.2901147
2681174.83491303,8834018.17181085,8582679.01776616,205676.576016983,2681174.83491303,105789843.542006
2681174.83491303,17460527.7667396,7260261.59295638,143735.538124082,2681174.83491303,57014719.9070527
2681174.83491303,17763792.0851303,692635.750784685,2932509.18776008,2681174.83491303,15875130.8377626
2681174.83491303,11695684.4917879,946765.652555333,14922611.5127525,2681174.83491303,287596.058902015
2681174.83491303,33118760.9398332,68667.9684724396,2853590.42297881,2681174.83491303,1050709.28555056
2681174.83491303,18226074.6564308,5778341.74139003,4059212.88126094,2681174.83491303,10034227.744402
2681174.83491303,17363205.12015,25795222.0606324,3494841.7884709,2681174.83491303,4955035.89443098
2874072.57588927,31515431.3789339,22151679.0856826,165867.737841339,21997739.0969486,25602407.4195925
2681187.22052067,28455154.6741537,916520.738067203,316454.059864936,60668402.4739766,82700387.4160601
9864621.23832434,76108631.6974918,44472536.6615784,8177992.9128974,14203750.2056551,65213327.8287936
4285317.62241796,32417304.2569398,109376262.649813,996611.502754731,14732184.2819611,233236363.804585
2695997.84680713,13443409.0445467,100089270.159658,761049.182343036,2704126.61182054,49821187.7844631
2681181.89817749,8453850.01401326,9791102.60784007,5313176.72313603,2681174.83491303,57065073.4436515
14560789.671381,26340960.3021835,5160437.64980842,8095684.43995301,2681174.83491303,22719982.1003054
2681174.83491303,30912217.9289387,29787082.419411,10696227.0873661,2772835.2300204,59673687.2575999
14566355.5553716,27937412.83678,99223592.2616194,25468558.6745206,2693210.50150382,54621048.0553023
14998030.5264789,22326660.0962183,8549770.52451341,17123980.963313,2681174.83491303,101801616.583309
2681185.05209504,16794910.3802431,33556237.9478584,6422815.36456193,2681174.83491303,66818628.6373772
2681174.83491303,22130276.8986358,10773762.0752836,17531036.5564922,29836000.8370211,84742530.6750124
2681251.46520887,12201560.2335835,23436599.0645218,26298975.1866987,56063231.2333245,146924822.889891
2681187.1255197,49052179.1048698,27554095.3206248,9551458.01288003,81027714.938087,131235562.419107
2681176.36248275,14083779.5109621,4563877.21997586,9758426.0746015,94958147.7507049,69372379.6427925
2681175.25249377,1438813.52660318,0,344614.371873603,2811059.0819054,1156413.65390182
2681174.83491303,2487661.23496641,71102.0856455616,0,2681174.83491303,0
2681174.83491303,3499477.48619311,41300.9604762885,0,2711026.46682952,6795196.99170778
2681174.83491303,7260643.10129965,3854890.16269965,929894.569133369,6041240.91927955,8042383.72723037
2681174.83491303,15643548.7130003,26820654.0794012,5523130.3560467,2681174.83491303,0
2681174.83491303,1631226.33951107,6726017.40519554,18324686.3693098,2681174.83491303,0
2681174.83491303,4854659.20766288,16248024.124084,2426002.14870449,2681174.83491303,7841828.79063901
14904973.4116212,19147163.990225,55149135.9591217,16632222.1422354,2681174.83491303,22891650.0952286
24374967.2131635,12632992.7224059,40849456.9426515,23808105.8595677,14559009.9893886,18246554.7064851
2681175.40693902,10442838.38209,5261433.34025122,5351908.07264123,14560155.7149214,30947292.1826799
14959914.5874026,8855674.39085762,7795543.43590987,3902248.99116092,2681174.83491303,55052435.070343
2681174.83491303,12257392.6733135,5964378.49378733,7481040.85452038,2681174.83491303,73260131.883798
15245385.4281829,22541291.2900364,632751.089061412,22547273.7357915,23931825.4676298,56884702.5662825
2681239.5271359,32633439.3693159,54119375.268386,114123959.32005,25508489.4268658,141419976.834221
14338951.7163388,40030468.1338048,30793708.2525074,49429813.7826413,62709347.5786877,237133528.514708
15579178.9867042,48065931.6838814,89445555.0188147,39840199.4257605,83002057.0031292,64196487.0076262
16454091.295375,69073188.0889097,7717126.35063643,72026962.9345034,112921519.185642,99911363.1810101
19351700.0697532,49283938.7904194,17429452.8105099,29634153.930136,23280951.6937119,24209779.2135533
15412920.1311101,22631662.3190125,17617830.2191723,35182957.7548527,60291222.6993295,2658890.29942047
12771307.3666645,7716185.05273267,1839548.72864402,32767870.6794945,14590326.4872858,8554963.77018142
2681174.83491303,6401161.90788098,0,22035167.8505225,24625661.1672608,20977715.9658429
2681174.83491303,14528683.0382287,0,14604717.2120977,8421040.29720533,56107604.7029513
2702540.3228495,14260176.8079057,84308.179921837,25990640.0616149,2681174.83491303,39564417.3915183
6460496.32621701,44306180.580714,1419831.61829519,10634725.9017656,34002599.7198222,21721683.5056247
2681174.83491303,22154607.5602832,19332994.8968083,4445070.31054206,19517031.1469888,14692261.8128714
2681176.03095228,6532029.76282376,18856237.257601,16808487.1589954,21495741.5764555,25479803.1193853
2681174.83491303,43392675.2508105,11362705.515343,11130970.498153,27878165.3711566,31893182.8525832
2691266.11203471,25336914.4619635,10130267.6193819,3278761.62807347,24921397.6810243,59960777.5707454
15147384.4049095,33134479.8570969,42174808.3527133,13193838.1097772,20946642.0062797,26260313.5415889
14263684.697732,34368414.8622988,35749633.0768079,63443272.9846686,23299622.776469,134596474.512426
34269860.4638347,32917362.3123918,25701191.1322704,215135170.035875,32378139.9603819,15442352.542281
14317732.7803803,13255609.0200005,14825890.9710339,56385381.5151612,40718868.1349753,1968089.92033616
17170001.1301586,9471692.30921144,7132037.05843554,31507504.7897094,57598785.2565915,32021209.4559936
2681174.83491303,9133313.88660566,33780922.3766813,22722167.0403588,39990417.5990791,24262947.908852
2681174.83491303,4198269.56284586,8824600.91411069,32970561.1003664,18222361.2948972,27335586.3907035
2681175.49448298,18340776.3470543,14645653.3269434,15170891.4196284,37205033.0241935,38257101.3966187
6763469.28080321,13364736.0612909,21936556.7362842,29291422.8548435,53315633.1120808,27009946.9594406
28707310.7886251,26863614.3012022,12890578.6682983,30986651.8294083,16607524.8077997,24048013.8346558
2681189.6493405,69837935.8970945,5941401.84309284,31884631.8152104,16607906.7163106,30703288.5385328
14419609.189928,55918326.8553964,8640046.52627433,36089536.7282069,69294339.92895,43476323.1444127
2681701.18603844,119903640.646793,31587527.2477318,56932149.8261228,45413994.6818032,53701908.126043
18088132.767238,96451209.5333591,64200274.9376304,64021530.5700835,14584767.5967377,162704831.37331
20534729.5093667,30446545.005001,45417761.6749004,9249660.27875058,17840877.1267456,157365048.167885
18263242.8137055,41325446.5227697,88499693.9445143,2483167.29086894,29481117.0205049,108602374.428503
39802226.3733206,76046831.1171665,41826076.3235613,31167230.5680032,33908203.0144189,137903379.365678
24949688.2343134,62901253.6504011,63568613.4695018,59070557.8276325,18695079.1628847,58716970.0622221
2681174.83491303,19152377.7034352,57980777.2037948,19324893.1764759,16697485.4792659,52892493.8138499
2681174.83491303,7643010.71884418,97332951.7323037,12042992.5708455,15749715.8579461,49855879.1306964
13881559.5991867,12837711.6680824,33307798.3371336,40571047.6330979,16827291.938707,34524506.1015021
15865208.0106927,19447821.4520107,3775277.04852903,15807365.8770342,51996249.3153903,24903984.643105
26788516.3175967,45599467.2931421,1364828.63907934,21749394.4770465,55298435.8799886,20739130.2557012
2681174.83491303,78214605.3193461,4328130.95453482,32530784.308414,45586720.0666034,29608284.5305397
24884478.7360774,48293462.1780889,29093233.148024,54314246.054529,31339577.0517782,57706141.6036336
37753033.880683,16954797.5853545,24484727.8590398,200327112.072508,37614166.8921897,62834686.8834906
53918164.9357664,49738153.9405658,31225260.7237267,219909020.344393,32608754.6963672,103093635.941804
86496439.1573514,12240473.7521832,58494453.620062,157180019.156659,47823138.3097981,58302117.0442735
37334723.06389,20464495.527991,69076990.4145675,126237596.805533,51532601.4501126,27888661.3174368
69476864.4675551,42437723.845754,44114471.1717922,107718520.292207,60680329.107167,60689776.5334449
95241753.7333099,34144420.2912908,5944514.80867081,48549473.8965304,102826124.92414,52057526.9606962
40357281.9905303,16440377.8819525,5382402.1671644,77065790.3540276,121307247.479201,27098360.6255606
28697938.1696126,10758376.2611699,2363220.1248947,64977659.4489379,75895060.4056543,12264087.9847265
54753186.585451,16918301.5928834,0,57228435.2721151,72259599.1059189,24054189.2355262
152858280.144098,19895331.8358824,510614.889247631,92797293.5262994,94444988.1035745,33673505.7376559
67876825.9988893,34335012.1631134,807657.873335585,107083664.404601,79039618.0783795,41219559.7789156
67670840.5617838,13708190.1602357,14006650.946226,96135402.9902708,65386876.7299377,28419896.4118236
52174087.7506894,10243195.1127526,36091113.8166489,80838383.9069604,103143808.869805,37328651.4197941
153618981.230719,46939275.1103339,52157773.4537655,115347800.005118,64894903.1108327,121763523.392203
260218408.819123,81497506.4764064,61437658.9613932,116492742.415136,64399947.8334302,260586404.580536
476980928.040785,81904982.8301995,93431683.8319379,249706138.547207,128679770.762622,161033570.014579
88405763.7614548,119728767.281066,55828954.5912753,229031027.303347,79856441.2692758,19018732.6556237
119149829.218621,60756020.4370718,5672797.38465149,151700733.643315,26540679.562109,40958461.7520013
40693799.3048159,28124074.9792866,3121830.89691577,85513061.8031331,2681174.83491303,101265698.585734
19034412.7861039,9750854.5078612,993524.908969395,32696621.925491,2681174.83491303,21405683.1837597
24049119.1394096,10719462.7425702,7296579.52469928,34065089.3730745,2681174.83491303,17363503.2880139
21492571.8946888,6609603.01620614,1780780.26429848,27619533.9893488,12475982.2998925,23973005.3070106
25858832.2785265,4017258.29272046,255382.238260431,39403905.1928955,2681174.83491303,96758171.2417905
66075838.4118736,55175844.9408429,31502404.5125831,96795696.3068883,24673656.1166325,113508724.468317
57887791.3789593,41225637.6070951,40120598.5167596,114657898.809338,62142832.5021426,45040172.5154064
72546764.390613,43791910.9135091,86043526.1288473,85816405.8774384,64209121.7023834,170037748.495442
37935624.2163871,91215138.387117,103517354.635889,115305598.602185,43459944.89376,233559441.640393
51399008.9263226,20945895.0477288,96799694.1471121,155659684.663501,71071408.274323,85419602.2541785
71340806.0390163,85951902.150622,76566489.5207595,191539578.702049,69871290.8095367,95524013.8402522
20750347.70866,111851517.034009,76534551.3546143,224986937.551544,158574992.278863,74486113.2905347
24551451.6349947,79035670.1722393,238191510.562827,407124978.50946,109166645.330815,129274684.164415
47421770.1741903,142289957.291526,241098167.947969,295926039.98837,59301312.1445244,170780531.321545
80266404.1575366,129148082.66226,50535043.5917268,203337374.368962,85692706.4518978,97900632.0893338
128848617.408262,71800760.0587514,94389828.8162941,221277321.388236,173937411.973453,22696801.4538572
103364630.792174,75881803.1938802,81954826.6667578,112679937.402287,236540269.46616,25507667.7330687
70973154.7698548,61967798.8789325,63215460.9333181,132890739.720159,212546833.364746,57089874.4392897
74619113.8161956,58422383.5084003,46536928.4545877,141186100.288628,182260026.309016,107509766.417944
50775066.2353649,46109507.7690049,10764867.887918,62213759.9503334,109249355.943887,43851537.4418315
2681175.0225571,45209535.8513963,5207102.76909425,48034558.1140882,80332568.7769226,51822293.2747942
27990803.9777329,29696949.1379875,26340601.445132,49725475.1028823,63150633.0067334,45639967.6331781
24814882.0544739,47955972.7089857,52384112.1246832,65351236.7504064,117100284.932466,84780780.500101
47296664.9138206,37372844.2944005,32217039.5681343,75811350.0118129,156082379.714703,60316258.5082267
121694488.788617,25949952.2352485,15893362.9534542,52545121.362517,157876226.413596,40082048.7945267
123975334.67258,44775620.8196921,35195345.4990951,39976402.9553098,137485631.374857,33626813.6822945
134710682.148284,16303083.434085,59065918.6331593,42023885.281623,102819545.670828,1118484.85640489
79984012.0091439,22735936.5832156,233996425.622696,85278599.3526875,63732056.3747665,15998250.6863508
154774494.858493,96645483.0051276,170319493.604793,148027605.507843,109440154.289952,82743107.9999253
99729402.8350377,264790794.190653,174882151.645844,207503090.880217,99353219.0684237,37147891.2473149
