"V1","V2","V3","V4","V5","V6"
0.00433451213392478,0.00165187916977332,0.00582140438951257,0,0.00220245613135566,0.00299657253229431
0.00297267396778396,0.00184557172428566,0.0086351348407361,0.000697873558023271,0.00559374328121354,0.00300050651987946
0.0029324665184925,0.00079907601473237,0.0089729646952539,0.000216431593676594,0.00311699058921507,0.00300031241716918
0.00293377480897891,0.000675843174376569,0.00699659678230707,0,0.00239682061919449,0.00299192892482876
0.00301136142378828,0.000690585752540033,0.00792910840320452,0,0.00231425662289267,0.00299109850872515
0.00300537712717677,0.00118370105361974,0.00895651605065191,0.00264673119303494,0.00246941549102195,0.00302361946367518
0.00351086515603706,0.00318025581718664,0.0200599837971723,0.00293461055524776,0.00274857187593612,0.00376042190200081
0.00811939716755287,0.00403792566833544,0.01895982252937,0.0132110473145544,0.00460602667186685,0.003289300274526
0.00403336900264491,0.00140014711919337,0.00335353832305473,0.0059597035253857,0.00471679472158199,0.00303201467851075
0.00751267991614052,0.00268159014184848,0.00314324872822005,0.00051707063618178,0.00226893577085356,0.00303118592536575
0.00321731214455104,0.001769986764695,0.00504838135723672,0.00462465642849348,0.00212234888679799,0.00299120185751373
0.00332980182266318,0.00200298349819448,0.0047466119928079,0.0113386953242546,0.00214587978249125,0.00302730659732191
0.00358590477280966,0.00407284104321732,0.00440213941643161,0.00903094109274536,0.00263542126817051,0.00443882723138256
0.00293519190485826,0.00212713788988341,2.73060644438003e-05,0.00741937599280477,0.00211695458727502,0.00547381450604513
0.00292447356981349,0.00500034164412987,0.000666146115178022,0.00957139220869073,0.00211081960479321,0.0179321006814184
0.00292581371695169,0.00311715456705095,0.00399060698129335,0.00462605474962141,0.00211081960479321,0.00788728542467748
0.00306280192215322,0.00525001583322936,0.00173720593483839,0.00296362571865233,0.00211081960479321,0.00416392108947034
0.00341632098277803,0.00153658040947902,0.00144498943708226,0.00535842544037532,0.00211081960479321,0.00845119196429015
0.00297632296915944,0.00388626810425352,0.00168975792156341,0.00561606610819663,0.00211081960479321,0.00406783752172246
0.00534198771045181,0.00168035763196748,0.00133883241538172,0.00560138373635335,0.00249955276039728,0.00957518841718987
0.00456377477937327,0.000852092768323964,0.000587951789300868,0.00284913817630297,0.00324514713277229,0.00493321664863544
0.0029250557142531,0.000693113703704666,0.000512414552167113,0.00166004084713856,0.00213557730888614,0.00365414248964016
0.00367875040034186,0.00100663719021734,0.00347892760613605,0.00152417647054596,0.00239399916887156,0.00323855277520335
0.00479812485646735,0.00351380492918674,0.00656387090123933,0.00335865143729286,0.00248965678463499,0.00310370455171449
0.00336082695016643,0.001273125375489,0.0128453552186686,0.00282973647065292,0.00211744980405578,0.00365478313763054
0.00303296659721225,0.00182938191358624,0.0111568385862566,0.000766758352587977,0.00224479669586847,0.0137712964460602
0.00305766525729815,0.00190438169929621,0.0158035806863188,0.0036176904262421,0.0023834553045166,0.003109235933725
0.00321879734637016,0.0009756717390302,0.00418153778671184,0.00213459607993018,0.00211081960479321,0.00456150450613514
0.00293807368871944,0.000716707914574567,0.00242026753394488,0.000345444196742337,0.00211081960479321,0.00556268737619922
0.00312707587712094,0.00225928965794193,0.00742615946248981,0.00135442028561512,0.00219284857051527,0.00351769809849869
0.00453965050673123,0.00164167763845309,0.0062608362564565,0.00184077385292366,0.00211352035974122,0.00303344046105954
0.0030852112379986,0.00214635109896645,0.00693523068513811,0.00351071885995537,0.00286616365550635,0.00327363847578259
0.0029450541372693,0.00246770908845193,0.00555367106660632,0.000774973489214572,0.00325914988622684,0.0039122827373362
0.0044610414822718,0.00454166285063968,0.00314944860195465,0.000939328658788774,0.00297046326911077,0.00325777221491459
0.00491357673268282,0.00580778407051841,0.000460474793635444,0.0020914229151053,0.00447697144413271,0.00323288235894812
0.00809199068094593,0.00656421884030577,0.00149756183579093,0.00711716383903066,0.00399847436899533,0.00438280460924555
0.00325602585826707,0.00481191565454385,0.00482322471824256,0.00761304346902323,0.00331286194052267,0.00857864002194978
0.00296241951080411,0.00711281935346383,0.00259519254288528,0.00854030516698254,0.00265126318924297,0.00421762647419536
0.00294351642002674,0.00371217887474469,0.00534863238524075,0.0055213298517793,0.00393577547293016,0.00310505127557511
0.00295592811213503,0.0100325444312261,0.015557483657466,0.00661271949212952,0.00648323162005811,0.00367412525461653
0.00292703100805592,0.00552056122407389,0.0177729895573187,0.00545158858552373,0.00411060089479188,0.00668041365727825
0.00294075853974273,0.00416705403801033,0.0111346961800616,0.00539425741927856,0.0032356378002024,0.00664442832335082
0.00349291144564904,0.00766337044622423,0.0129864339781395,0.00560295684762228,0.00451406829097127,0.0271915087635768
0.00470376120497639,0.00677439379245788,0.0143320596346177,0.00369232581644542,0.00309700009118629,0.0159306890978717
0.00490906368848108,0.00997636773867872,0.00649681104247737,0.00451576217065585,0.00341767359511162,0.0132542798870196
0.00292832034375669,0.00323516463299251,0.00341287997165729,0.00104921922043006,0.00267535001514801,0.00861830567411978
0.00302351382099333,0.00138082662823219,0.00150116788479983,0.000657601909538856,0.00261736398610374,0.00339318066462482
0.00294483258782667,0.000828880871056121,0.000243226156853772,7.39776287686137e-05,0.00260918178016723,0.00352743049562906
0.00298767860892452,0.00105699140265174,0.00342243283832999,0,0.00233549064902674,0.00299689708184007
0.00497052314497389,0.00270109593787188,0.00565660162340416,9.1281852726761e-05,0.00211081960479321,0.00299076047830997
0.00334492462350647,0.00136185724159944,0.00736858920638285,0.000289511351625093,0.00211081960479321,0.00299380138896573
0.00379327505111225,0.000868975034782215,0.0025659013026902,0,0.00211081960479321,0.00307723624814621
0.00363396459079076,0.000672005506537946,0.000864035962543504,0,0.00211140837877671,0.00299606723823041
0.00375118065701236,0.000733767683776631,0.000831138673339524,8.95689093450454e-05,0.00246021965293239,0.00303434418365021
0.00315680453010805,0.000690297066758887,0.00448836827255666,0.00372955611647659,0.00346929568620528,0.00300090453948199
0.0033362431675693,0.000672553219537385,0.00432236349011195,0.00731659938990183,0.00328840937105725,0.00324983908448059
0.00293579172946035,0.000822161124326061,0.00225938713693388,0.00419449789151368,0.00380379429671297,0.00445259434777146
0.0029333079140424,0.000843237136929342,0.000377092818306893,0.00274758510438697,0.00234615991117383,0.00342025144992022
