"V1","V2","V3","V4","V5","V6"
64574218.8446304,49968849.92792,46525881.3694591,44883303.3689623,111169690.306751,81382098.0657067
64794573.3156301,65289291.7354622,24454076.7790295,14974164.2459337,29497032.9761655,112107002.206638
64561624.0767435,60065436.2838674,84593560.4967977,36825248.2211688,38827100.2863601,80385317.134784
64696097.516527,88309017.0526563,78320498.0689315,18227761.7717616,52445732.1747375,85791181.091719
64658959.8032523,10888687.8198708,24142463.1886462,24546714.4945071,25878745.1087555,90281776.5770356
64571853.3325658,28626622.1351752,47926805.1288003,24897529.7438403,39335320.4955279,101294427.410074
64561624.0763264,39047998.6973216,24181582.0621171,12952698.3275198,50497380.7773735,86509972.7783125
64561624.0785215,33531832.0601477,23330328.6274434,3970544.47416572,42275066.5514328,70870801.7875588
64561624.0763201,33248298.9882497,28098551.5192611,11468150.8699757,100067113.704418,72090101.1463489
64583772.3189662,20928216.4368915,71120619.2542173,49069556.0698469,34114323.1516541,72044581.2015426
67507085.8973672,33667892.822204,30358753.0975777,2103095.00667866,28688994.1507885,72305421.0713167
64817154.4552455,47721652.8255703,42319766.5979765,16858726.6524126,84613879.9110774,72867645.3198438
64647581.1119242,48464281.2429874,109566113.142428,0,80004416.5355247,72938889.3264826
64562804.4090105,52396876.1720993,132148067.964839,3544860.11674312,32195504.8793813,86151106.2366996
64561624.0763201,61733277.8832675,55743892.8360548,40256392.4890374,37241912.4060194,88597538.6192
64561666.4418425,56009947.7632208,110094385.108958,74187072.2751539,117110753.244723,103589479.511009
64561624.0763909,119892670.077086,36418500.6427566,0,56563672.514319,77460396.0301329
64561624.0763301,45959885.4097829,67967704.9223349,5846550.4111487,70998378.7426743,90281776.5770356
64561624.0763201,46857886.4393547,130175406.824001,3320252.79247492,68428057.6437414,80649544.5353344
64590296.065277,55380557.0122893,87097837.0976247,13532399.1358692,140433573.480229,84177869.5595118
64561624.0764307,63814568.6370453,31293593.8687276,50539129.7057731,40491599.739384,105048234.951548
64561624.0763201,42911246.5283531,28612780.8132628,0,25692686.4206805,84169400.7325711
64561624.0763201,27172088.6982246,24584874.2431475,0,92920723.5763253,94882466.8125817
64561624.0763201,10466460.5518122,35610712.6230505,0,104120352.497863,83623161.3948947
64561624.0763201,28929467.0571715,23585504.048238,0,30760069.7711466,73128908.630965
64561624.0763201,6184672.26046802,23342097.7244193,0,25692686.4206805,83694087.8205232
64561624.0763201,15041613.4023771,22745551.6214559,0,25692686.4206805,74019723.3647919
64561624.0763201,15347969.5698459,19567467.4708138,0,25692686.4206805,70247961.9102036
64561624.0763201,9154132.55649471,19693831.462605,0,25692686.4206805,69881766.6574767
64561624.0763201,29787088.7638104,19257204.6517879,0,25692686.4206805,69893161.4641255
64561624.0763201,15814965.2176779,22077053.5392538,0,25692686.4206805,70065808.0287423
64561624.0763201,14943298.5291493,32754031.8116398,0,25692686.4206805,69951460.8687854
64561642.6402199,28354500.6110625,30471094.4778017,0,27790060.0888231,70755456.3646262
64561624.077512,25620118.1994144,19678792.4290262,0,51624439.9681358,78391014.2505812
64562315.389648,74567757.8963355,46224298.259453,0,25873308.0917334,75174553.7784958
64561778.4542087,29160331.4469832,107894366.412904,0,26003264.2778682,120335526.182915
64561625.5028423,10967690.8430003,98927116.9557371,0,25692960.6926217,73047819.6130076
64561624.0769998,5790183.83164148,23887220.8979825,0,25692686.4206805,74026816.0073548
64566448.5643369,23731068.1352518,21789045.0126914,0,25692686.4206805,70579304.7642592
64561624.0763201,27815524.4310458,35450893.635708,0,25693781.7552422,74394257.2362453
64566487.0073502,25157511.6084229,98091243.5909751,13662885.2956822,25692830.2459561,73682558.1922145
64569468.5439186,19957357.063767,23327252.6134611,0,25692686.4206805,82677828.5876368
64561624.0773033,14369209.8944085,37997298.2541191,0,25692686.4206805,75400671.4578131
64561624.0763201,19758971.6945752,24330501.2607831,0,31360541.862225,78826206.0949975
64561624.0836947,9679063.7546217,31210006.5322514,15108928.6404946,48400841.9678907,94191198.8135454
64561624.0775029,45777300.645217,33942309.3869855,0,68382140.4174511,90178033.4470118
64561624.0764671,11630438.4259198,21492410.2730046,0,82121826.8115031,75760384.8821201
64561624.0763603,0,0,0,25694238.5272864,69894739.8417465
64561624.0763201,0,19258414.9964201,0,25692686.4206805,0
64561624.0763201,846701.33101953,19243596.6334096,0,25693043.1453501,69990753.0499802
64561624.0763201,4552030.89692892,21139872.3226826,0,25732838.9479247,70019652.9219154
64561624.0763201,13206109.8316689,33446803.6563546,0,25692686.4206805,0
64561624.0763201,0,22504552.6129277,494478.74144353,25692686.4206805,0
64561624.0763201,2109169.64062861,27076111.2194842,0,25692686.4206805,70015005.6531317
64568825.8075789,16745445.2678696,54803702.4753705,0,25692686.4206805,70587614.8006948
64643483.4612233,10126747.5523554,43368954.8454258,10755824.7844394,25960676.0504839,70362756.859385
64561624.0763751,7854093.92033073,21839264.2844463,0,25960957.8152816,71131112.3556492
64569205.2808763,6207144.23149151,22987018.7190683,0,25692686.4206805,73743322.0255142
64561624.0763201,9736999.30491665,22160975.2250759,0,25692686.4206805,76379244.4108132
64571176.9998964,20174176.471689,19537690.3180675,8396378.3209363,28266660.02625,74001409.5265326
64561624.0825459,29353449.9479664,53945762.0537788,152532246.097277,29092857.0274783,92779021.9211804
64564916.3514,36414564.5930056,36130960.2052784,57773624.6645832,53053091.8497594,127065067.790685
64573482.4791752,44753772.5900062,87766535.7894344,39248868.2058914,70329448.2414904,75031324.7428609
64579525.41244,66330376.0180351,22951644.5582716,92442299.9447238,101861016.249715,82196164.0553834
64599538.9112533,46017820.9600779,27755509.0903628,20916632.3108581,28105636.6622365,70657577.8972588
64572334.1456118,20265468.8539719,27863838.278436,30579025.4891388,51360415.9169665,69917174.8229159
64562595.1203995,5024732.31865364,20137760.4631367,26373520.7318885,25968377.6216208,70031530.4516998
64561624.0763201,3660174.54693391,0,7438053.73739197,28630240.9726034,70494965.8339633
64561624.0763201,12079877.8463898,0,0,25761277.3645983,73891949.9383238
64561626.1324705,11808634.1336452,19264981.6175737,14572010.1796249,25692686.4206805,71858478.7295202
64561987.7868805,40851901.058778,19929059.6014229,0,33543905.9723294,70530979.5205287
64561624.0763201,19783550.4128821,28850168.8488552,0,27179987.1231568,70190702.0540506
64561624.0764352,3795971.9655798,28576002.3852132,0,27666605.3645016,70746839.333214
64561624.0763201,39903864.7812243,24596175.251039,0,30334604.9266339,71197592.6471338
64561625.0474743,22833944.9170481,24040219.1586685,0,28785211.6113332,74434695.8848872
64570500.1164674,29801133.7457001,44413462.2020325,0,27531566.9762751,70801696.1597225
64564396.4895053,30903664.8240404,39479134.5551692,79614013.0529485,28110228.3848655,91034443.5713921
64916764.8189243,29607137.4333488,32690505.4359179,234640127.380236,32692663.2113065,70227012.1495589
64564769.7942963,10772816.7192809,26258292.719401,69066025.2818388,37715694.6954695,69906859.7917021
64584470.1312563,6846366.46974581,22687709.1846143,24178786.306182,49475722.492414,71206590.7757583
64561624.0763201,6495241.92250368,38149092.8571599,8723663.27915568,37209561.6329512,70661314.7671464
64561624.0763201,1497686.24160644,23451229.3509226,26726475.0985956,26861592.9017664,70877269.8541348
64561624.0763835,15930836.3182678,26154644.4221706,0,35274254.902147,71706886.7272814
64562016.9440886,10886054.3857665,30347385.2198169,20319818.5635169,46477536.3303214,70854382.8493275
64763135.9632095,24198063.7830838,25285402.9926872,23271800.5396133,26464461.0730214,70646208.4970909
64561624.0777458,67114261.5697532,22150610.3953529,24835495.3399948,26464554.9946207,71113962.9810942
64565473.4446371,52846315.5925692,23367976.3637923,32157694.1111382,57662555.2253122,72312090.2725326
64561624.1269745,126792267.430394,36667256.5561097,69883168.1187003,40977904.9087314,73553091.0003583
64590811.5761717,100861719.616562,62344617.6229077,80478216.4720375,25967010.5405654,98239298.0912095
64607709.979237,27399441.8425639,46969228.6021289,0,26767775.6598687,96869465.3335481
64592021.0440399,37758493.7975749,86736739.8040476,0,31174577.0957492,84410762.3003816
65191307.4158869,74487877.0618379,44138627.0396987,23586250.7935888,33494440.5967349,91877091.8519937
64659356.3500943,60003989.4881,61818351.7524535,73079009.4754307,26977846.9701469,74259497.0275511
64561624.0763201,16750712.1360782,57162871.4600749,2366206.44367855,26486584.8275068,73439079.4176688
64561624.0763201,4948801.63531253,96265696.1623348,0,26253502.7254172,73051842.3058044
64562701.967743,10339177.9034369,37829454.8824749,40660685.6727201,26518507.7355118,71382530.6554518
64575458.0535117,17049168.001234,21100285.3601275,0,45553973.9378912,70706368.926471
64710141.8838488,42194074.6406111,19901709.8249279,6903274.39389625,47865488.8522786,70483416.4712229
64561624.0763201,77289850.9488301,21375187.3923304,25960671.0787098,41097915.8410811,71037002.5162704
64657555.3665201,44989903.8480265,34982135.8527495,65970722.4416856,32148439.7224338,74117114.8746102
65048770.8565587,14530727.1861398,31868674.7436838,224222625.768939,35558524.275817,74839505.8126536
66270135.1299981,46489205.6647504,36422512.8349074,237998541.657389,32813509.002316,83007054.2349573
71112357.6027851,9719443.07755455,57590838.622833,193868550.232122,42651796.5216783,74201062.1216601
65019674.2320251,18076207.3019172,66407630.874343,166654699.000312,45229422.6338846,70916141.7697927
67971596.4620402,38912815.7466334,45942107.4115093,145064587.344703,51632788.554734,74537380.4115434
72855511.4291901,30703523.8321124,22152014.6626057,56073026.3522668,90651995.1682538,73321468.5835296
65229915.6570341,14011062.8562215,21898444.1186714,100549554.792119,111171777.453401,70860596.8510952
64762877.1062432,8181517.56063401,20398151.7337274,81907146.8778581,63319766.2189439,70117478.4591144
66361451.0555646,14493859.1086794,0,70325965.4151148,59738222.5682994,70646642.5244716
89758320.5705396,17501240.8558083,19476959.1028773,125953712.72554,81615693.7489848,71322719.565183
67796620.1679963,30873819.2375248,19624661.2699242,144324452.733305,66421266.1401897,72050403.5200643
67774094.1043313,11242445.8012173,25788866.2377507,131344288.507977,54927349.5410641,70953478.7105676
66079407.1141738,7646930.43745787,39709835.6038436,106641761.073222,91004722.9520294,71599226.7647974
90048020.0690196,43584527.8476899,52311462.450996,153959037.385724,54582970.3438867,87764417.7689067
165267999.165787,81533191.1022513,60042956.7256989,155293846.627089,54236504.0000598,167562998.221207
500476755.363231,82059877.9231145,92106390.2992789,269379393.533718,119357566.612974,97810563.7273355
71492932.4192293,126599148.929411,55370090.2673333,244415893.779338,67226904.7469198,70400136.1442946
79103877.9886104,57805072.0109962,22029442.1923969,190013860.724205,29633741.0817117,72020127.4637512
65253322.9359037,25324295.7683629,20775364.6657772,114190706.286008,25692686.4206805,82541268.7532177
64597347.4391916,7136044.22122057,19717082.1161193,26249451.9241975,25692686.4206805,70515682.7018671
64634484.0509473,8141138.23770117,22761934.7394052,28632428.6788144,25692686.4206805,70320010.4554017
64614325.7023848,3876467.26803506,20108538.3303046,17408479.8175262,25809733.6047878,70640936.6523203
64684465.4758276,1329058.67779341,19350046.7781588,38406055.9605422,25692686.4206805,81392684.0993826
67599668.5697902,52085253.1364219,36609748.4686141,132330421.617383,28655391.0897305,85660972.8775054
66704243.7701158,37654912.0561384,42794542.6691614,153154729.253106,52656533.9863431,72493429.0294007
68331848.2528306,40318191.74697,84062613.7355008,114680564.16465,54102926.614488,100120436.275417
65061471.3706936,94093793.9684704,102237175.480195,153909837.686122,39620216.0131928,120893410.157635
65997949.7837077,18562514.7998476,95750798.1696414,192798991.545131,58906494.6284498,78970493.734
68175432.5540315,87290755.8656541,73744592.9208783,218040576.558129,58066418.102002,81123798.8440147
64609199.2329326,117900038.271487,73709820.5889042,241570867.671941,150295341.399398,76640507.7219344
64648357.6828232,78351124.8928695,229510597.492321,465579239.075428,97691940.8172189,89678372.6575093
65721303.2854444,150870633.257523,233930695.845183,326985824.415077,50667483.2293126,100310984.881583
69870560.1517912,137001213.641459,51002150.4124328,226340351.969182,72983255.2064056,81683800.0254698
81675374.1072472,69126205.2254506,93149560.2585019,238961144.475681,165667176.473406,70578182.6446896
74918656.5267299,74274568.8993883,79611086.5441241,150848760.723952,228490290.625155,70748797.7494441
68135227.1103261,59047175.0968652,61524124.3280573,174411138.598374,204300260.956757,74030309.3984678
68744917.8799408,55413036.0329092,47851242.1766258,182616792.844972,173994891.60515,84132349.6147055
65954549.9348859,42723394.8955786,24326489.0686322,77776511.2286972,97783775.2697995,72355598.8709405
64561624.0763381,41789403.5999145,21812248.8572972,55078336.7733648,67696512.7430707,73288334.298124
64743347.1742734,26729671.7686995,33122484.7908269,58344769.0034366,53361989.5538943,72562979.2706514
64655633.2158553,44639657.1121525,52500035.4820863,82465456.5124676,106500743.251686,78834357.3409279
65712601.2852999,33656481.2744187,37092548.9241007,98523810.6389571,147801201.153175,74484767.8241742
79778558.3795571,23381699.2107458,26872158.1184823,63326773.3674428,149596147.271796,71918501.5404626
80383292.3136465,41339086.3680765,39104663.2877558,39511979.6428913,129134805.092837,71319437.8947434
83229617.4241872,13872368.6600608,58066952.0914015,43467207.6673857,90644690.1549804,69894173.4889449
69814272.5306037,20370806.2181446,223131211.972458,113812082.510813,53768983.1505584,70253921.8471631
90488076.9117676,101107506.799632,164285727.09321,187429806.936434,97995620.6547299,78400118.2395425
73954827.3968061,269910632.886286,168344728.152495,229270942.771539,86795991.7331921,71578266.4181192
269185302.156658,134710125.970704,108349081.523335,185908894.483532,208286711.057417,69990731.8779129
99689065.1657717,250265214.468089,76607292.0205153,262812303.195591,250394894.712285,69924001.7560335
415753421.045414,102231105.350807,273584528.269494,267004973.248597,282557824.582001,77992344.2223468
101373287.725376,661458393.629667,255161879.310139,229313725.119019,336364465.207651,97311961.5412007
228181257.172185,292066591.817265,299135505.28354,170828116.996953,374778399.292799,94754375.8051033
200075999.743607,44953035.7705661,105607416.886915,262790912.021851,393740126.604049,71053093.2874578
76113253.8883326,157998461.566538,97823764.1142512,151396374.771692,262479473.813236,81166142.9787183
81473245.3697146,273263872.312448,157886280.612592,161957197.247046,148354295.015308,81566295.0516674
100612138.092487,339942423.833729,117135782.333713,259582235.960876,147216800.091298,75100028.1014175
72930965.4810756,236553800.898284,231349518.894798,176539560.385487,85476915.0506704,77156047.5619508
